-1.98	-2.462	0.0	89.853	25.021	-11.965	35.2	0.0	69.746	-3.2	-2.15	1.595	68.206	33.376	-7.396	29.0	0.0	89.798	-2.5	-1.962	0.0	69.003	23.786	-12.74	0.8	0.0	44.56	-2.51	-0.4	0.0	74.748	30.833	-0.1	36.0	0.0	45.238	-2.65	-1.337	0.0	93.438	10.709	-8.986	1.6	0.0	72.071	-2.2	-1.15	0.0	97.206	0.0	0.0	1.2	0.0	46.691	-2.09	-0.338	3.19	72.22	9.983	-1.0	1.0	0.0	43.01	-2.87	-0.525	0.0	74.43	26.329	-10.486	32.6	0.0	46.207	-2.35	-0.525	0.0	39.21	20.299	-12.097	1.0	0.0	349.022	-2.86	-1.587	0.0	29.189	8.457	-1.0	38.2	0.0	79.724	-2.54
-1.98	-2.775	1.063	89.853	24.658	-12.073	35.2	0.0	68.293	-3.2	-2.15	0.0	68.206	32.867	-7.381	29.0	0.0	90.089	-2.49	-1.775	0.0	68.98	23.786	-12.325	0.8	0.0	44.657	-2.56	-0.588	0.0	74.833	31.269	-0.09	36.0	0.0	45.335	-2.7	-0.9	0.0	93.424	11.073	-8.964	1.6	0.0	72.071	6.32	-1.275	0.0	99.7	0.0	0.0	1.2	0.0	46.013	-2.1	-0.212	7.444	72.218	10.128	-21.51	1.0	0.0	42.526	-2.88	-0.4	0.0	74.428	26.62	-10.632	32.6	0.0	46.013	12.44	-0.463	0.0	41.355	20.88	-12.057	1.0	0.0	348.634	-2.81	-1.587	0.0	29.16	8.53	-1.0	38.2	0.0	79.24	-2.59
-1.98	-2.65	1.595	89.853	24.367	-12.302	35.2	0.0	68.293	-3.21	-2.212	3.722	68.229	33.086	-7.368	29.0	0.0	90.186	-2.54	-1.65	0.0	68.97	23.568	-13.397	0.8	0.0	44.27	-2.56	-0.463	0.0	74.882	30.979	-7.369	36.0	0.0	45.432	-2.64	-0.963	0.0	93.441	11.363	-9.042	1.6	0.0	71.781	4.8	-0.9	0.0	99.249	0.0	0.0	1.2	0.0	46.788	-2.1	-0.338	3.19	72.218	10.201	-21.878	1.0	0.0	43.398	-2.9	-0.463	0.0	74.424	26.402	-10.726	32.6	0.0	45.722	1.58	-0.4	0.0	40.274	20.081	-11.92	1.0	0.0	349.022	-2.88	-1.712	0.0	29.221	8.457	-1.0	38.2	0.0	79.724	-2.52
-1.98	-2.65	2.127	89.853	25.021	-12.302	35.2	0.0	68.196	-3.22	-2.212	3.19	68.228	32.722	-7.352	29.0	0.0	90.186	-2.53	-1.712	0.0	68.972	23.714	-12.721	0.8	0.0	44.754	-2.58	-0.713	0.0	74.95	31.124	-7.355	36.0	0.0	45.335	-2.7	-0.9	0.0	93.424	11.218	-9.108	1.6	0.0	72.362	-2.42	-0.963	0.0	97.105	0.0	0.0	1.2	0.0	46.498	-2.12	-0.525	2.659	72.189	9.62	-21.224	1.0	0.0	42.913	-2.9	-0.525	0.0	74.399	26.474	-10.583	32.6	0.0	45.916	6.76	-0.588	0.0	40.851	20.517	-11.752	1.0	0.0	349.022	-2.84	-1.587	0.0	29.158	8.966	-1.0	38.2	0.0	79.336	-2.54
-1.98	-2.712	2.127	89.853	24.44	-12.293	35.2	0.0	68.681	-3.24	-2.087	2.127	68.224	32.795	-7.363	29.0	0.0	89.798	-2.48	-2.025	0.0	69.007	23.859	-12.287	0.8	0.0	44.56	-2.56	-0.525	0.0	74.858	31.124	-0.055	36.0	0.0	44.851	-2.68	-0.9	0.0	93.43	11.073	-8.978	1.6	0.0	71.974	-2.36	-1.15	0.0	97.122	0.0	0.0	1.2	0.0	46.788	-2.12	-0.15	1.595	72.189	9.91	-21.729	1.0	0.0	42.526	-2.91	-0.588	0.0	74.421	26.038	-10.575	32.6	0.0	45.819	-2.44	-0.588	0.0	39.325	20.372	-12.45	1.0	0.0	348.925	-2.85	-1.65	0.0	29.223	8.748	-1.0	38.2	0.0	79.336	-2.58
-2.0	-2.712	2.127	89.848	25.312	-12.569	35.2	0.0	68.39	-3.22	-2.212	2.127	68.228	33.013	-7.328	29.0	0.0	89.895	-2.41	-1.9	0.0	69.046	23.714	-12.306	0.8	0.0	44.463	-2.58	-0.338	0.0	74.925	30.688	0.0	36.0	0.0	45.238	-2.68	-0.9	0.0	93.43	11.291	-8.951	1.6	0.0	71.877	-2.06	-1.087	0.0	97.211	0.0	0.0	1.2	0.0	46.691	-2.15	-0.588	3.722	72.183	9.692	-21.408	1.0	0.0	43.204	-2.89	-0.525	0.0	74.401	26.329	-11.407	32.6	0.0	45.722	-2.33	-0.65	0.0	39.306	20.517	-11.743	1.0	0.0	349.022	-2.85	-1.65	0.0	29.157	8.53	-1.0	38.2	0.0	79.53	-2.58
-1.99	-2.525	2.659	89.851	24.513	-12.375	35.2	0.0	68.1	-3.25	-2.212	3.19	68.222	32.795	-7.321	29.0	0.0	90.573	-2.52	-1.712	0.0	68.999	23.641	-12.228	0.8	0.0	44.56	-2.58	-0.4	0.0	74.974	31.415	0.0	36.0	0.0	45.141	-2.66	-0.963	0.0	93.436	11.073	-8.93	1.6	0.0	71.974	-2.56	-1.4	0.0	97.063	0.0	0.0	1.2	0.0	46.788	-2.14	-0.525	3.19	72.161	9.838	-21.526	1.0	0.0	42.623	-2.9	-0.4	0.0	74.399	26.474	-10.599	32.6	0.0	46.304	-1.5	-0.775	0.0	39.461	21.026	-11.818	1.0	0.0	349.022	-2.86	-1.587	0.0	29.189	8.53	-1.0	38.2	0.0	79.627	-2.62
-2.0	-2.65	4.785	89.848	24.731	-12.578	35.2	0.0	68.584	-3.26	-2.212	1.595	68.271	32.504	-7.321	29.0	0.0	89.798	-2.5	-1.775	0.0	69.003	23.714	-12.432	0.8	0.0	44.173	-2.58	-0.338	0.0	74.95	31.415	-0.036	36.0	0.0	45.335	-2.74	-0.963	0.0	93.413	11.291	-8.985	1.6	0.0	71.781	-2.42	-1.087	0.0	97.105	0.0	0.0	1.2	0.0	46.594	-2.16	-0.463	3.722	72.157	9.983	-21.543	1.0	0.0	42.913	-2.9	-0.4	0.0	74.448	26.256	-10.599	32.6	0.0	45.916	-2.3	-0.463	0.0	39.372	20.154	-11.864	1.0	0.0	348.925	-2.86	-1.587	0.0	29.222	8.748	-1.0	38.2	0.0	79.433	-2.6
-2.01	-2.712	3.722	89.845	24.658	-12.293	35.2	0.0	68.39	-3.24	-2.337	3.722	68.275	33.231	-7.302	29.0	0.0	89.798	-2.43	-1.587	0.0	69.017	23.568	-12.571	0.8	0.0	44.463	-2.53	-0.275	0.0	74.864	31.415	-0.144	36.0	0.0	45.044	-2.69	-0.963	0.0	93.427	11.0	-9.013	1.6	0.0	72.071	-2.52	-1.212	0.0	97.075	0.0	0.0	1.2	0.0	46.982	-2.14	-0.338	2.659	72.161	9.62	-21.677	1.0	0.0	42.913	-2.92	-0.4	0.0	74.443	26.474	-10.534	32.6	0.0	45.916	-2.18	-0.4	0.0	39.26	21.098	-11.733	1.0	0.0	349.312	-2.88	-1.712	0.0	29.221	8.675	-1.0	38.2	0.0	79.53	-2.58
-2.01	-2.525	4.254	89.845	25.021	-12.161	35.2	0.0	68.584	-3.26	-2.087	3.19	68.271	32.795	-7.339	29.0	0.0	89.701	-2.44	-1.712	0.0	69.04	23.568	-12.334	0.8	0.0	44.948	-2.52	-0.338	0.0	74.77	30.833	0.0	36.0	0.0	45.529	-2.64	-1.337	0.0	93.46	11.0	-8.851	1.6	0.0	72.168	6.39	-1.025	0.0	99.721	0.0	0.0	1.2	0.0	46.594	-2.08	-0.212	1.595	72.173	9.838	-21.611	1.0	0.0	42.526	-2.87	-0.525	0.0	74.406	25.893	-10.616	32.6	0.0	45.722	-2.12	-0.4	0.0	39.329	20.808	-11.873	1.0	0.0	349.022	-2.84	-1.587	0.0	29.158	8.748	-1.0	38.2	0.0	79.336	-2.61
