4.0	4.662	88.797	91.07	24.731	-13.976	35.0	0.0	69.94	2.44	4.787	87.202	0.0	32.94	-7.931	29.0	1.584	95.998	2.72	5.1	0.0	96.586	23.714	-12.533	0.2	0.0	139.299	3.2	6.162	0.0	31.605	30.688	-1.843	35.2	1.081	207.495	3.35	6.225	0.0	94.831	11.508	-9.269	0.2	1.349	45.722	-1.0	5.35	0.0	0.0	0.0	0.0	0.6	0.0	36.036	3.53	5.412	52.109	92.97	8.675	-1.0	0.2	0.0	28.674	3.08	5.475	0.0	93.536	26.765	-11.796	31.8	0.0	209.432	3.49	5.912	0.0	35.315	20.735	-10.463	0.2	0.0	0.0	3.1	5.225	0.0	27.779	8.675	-1.0	37.4	0.0	75.074	3.76
4.24	6.912	311.056	91.133	24.367	-14.078	35.0	0.0	62.384	2.56	6.037	289.256	0.0	32.94	-8.105	29.0	0.0	96.095	2.84	5.725	0.0	96.621	24.15	-12.787	0.2	0.0	297.003	3.46	6.725	0.0	31.529	30.615	-1.567	35.2	0.0	101.035	3.14	6.475	0.0	94.752	10.927	-9.3	0.2	1.483	52.116	-1.0	5.537	0.0	0.0	0.0	0.0	0.6	0.0	226.578	3.68	5.975	72.846	92.97	9.256	-1.0	0.2	0.0	28.867	3.16	5.662	0.0	93.558	26.983	-11.483	31.8	0.0	209.529	3.58	6.287	0.0	35.356	20.88	-10.492	0.2	0.0	0.194	3.01	5.225	0.0	27.839	8.603	-1.0	37.4	1.626	96.967	3.68
4.02	5.662	106.344	91.117	24.15	-13.844	35.0	1.609	61.997	2.93	5.912	121.232	0.0	33.013	-7.976	29.0	0.939	96.095	2.9	6.287	0.0	96.619	23.932	-12.682	0.2	0.0	87.183	3.5	7.412	0.0	31.499	31.124	-1.756	35.2	0.0	186.959	3.23	6.6	0.0	94.778	11.291	-9.298	0.2	0.997	48.338	-1.0	6.162	0.0	0.0	0.0	0.0	0.6	0.0	219.991	3.68	6.287	88.797	92.97	9.256	-1.0	0.2	0.0	28.964	3.22	5.975	0.0	93.575	26.91	-11.389	31.8	0.0	176.012	3.68	6.787	0.0	35.334	20.662	-10.562	0.2	0.0	0.0	3.25	5.85	0.0	27.791	9.111	-1.0	37.4	1.232	103.941	3.8
4.3	5.225	70.719	91.191	24.658	-13.124	35.0	1.676	58.606	2.74	5.975	80.822	0.0	33.376	-8.063	29.0	1.768	96.289	2.98	6.162	0.0	96.623	23.932	-12.913	0.2	0.0	67.325	3.46	7.35	0.0	31.496	31.124	-1.845	35.2	0.0	132.615	3.36	6.662	0.0	94.695	10.709	-9.314	0.2	1.575	58.316	-1.0	6.1	0.0	0.0	0.0	0.0	0.6	0.0	260.095	3.8	5.85	73.377	92.983	8.603	-1.0	0.2	0.0	28.77	3.24	6.1	0.0	93.58	26.838	-11.443	31.8	0.0	186.474	3.65	6.287	0.0	35.396	20.662	-10.492	0.2	0.0	0.194	3.31	5.787	0.0	27.796	8.966	-1.0	37.4	1.115	85.245	3.8
4.06	4.475	51.045	91.128	24.949	-13.752	35.0	0.0	53.569	2.88	5.537	56.894	0.0	32.94	-8.0	29.0	1.592	96.095	2.76	5.662	0.0	96.578	23.786	-13.145	0.2	0.0	100.648	3.33	6.662	0.0	31.551	31.124	-1.546	35.2	0.964	112.95	3.47	6.225	0.0	94.765	11.218	-9.278	0.2	0.0	57.928	-1.0	6.037	0.0	0.0	0.0	0.0	0.6	0.0	61.416	3.8	5.725	54.767	93.003	9.62	-1.0	0.2	0.0	214.857	3.24	5.6	0.0	93.58	26.765	-12.196	31.8	1.006	166.132	3.59	6.1	0.0	35.455	20.953	-10.332	0.2	0.0	3.1	3.18	5.6	0.0	27.785	8.748	-1.0	37.4	0.0	76.043	3.7
3.95	4.35	52.64	91.099	24.585	-13.855	35.0	1.743	65.871	2.8	4.975	50.513	0.0	33.231	-7.906	29.0	1.073	96.095	2.85	5.662	0.0	96.624	23.859	-14.845	0.2	0.0	14.627	3.2	6.412	0.0	31.572	31.197	-1.464	35.2	1.039	79.046	3.35	6.412	0.0	94.652	11.218	-9.31	0.2	1.115	53.763	-1.0	5.662	0.0	0.0	0.0	0.0	0.6	0.0	102.198	3.76	5.6	57.958	92.992	8.821	-1.0	0.2	1.148	222.219	3.23	5.725	0.0	93.577	26.838	-11.836	31.8	0.0	67.228	3.55	5.912	0.0	35.451	21.026	-10.44	0.2	0.0	183.956	3.17	5.162	0.0	27.852	8.603	-1.0	37.4	0.0	92.801	3.76
4.09	4.725	85.607	91.052	24.44	-14.183	35.0	1.777	79.433	2.6	5.225	70.187	0.0	33.158	-8.063	29.0	0.0	96.095	2.88	5.725	0.0	96.632	24.222	-12.686	0.2	1.701	71.974	3.3	6.787	0.0	31.548	30.761	-1.84	35.2	0.98	21.408	3.5	6.412	0.0	94.535	10.927	-9.569	0.2	1.659	41.557	-1.0	5.412	0.0	0.0	0.0	0.0	0.6	1.416	21.118	3.66	5.85	93.051	92.965	9.256	-1.0	0.2	1.19	256.802	3.29	5.85	0.0	93.594	26.329	-11.44	31.8	0.0	55.313	3.66	6.162	0.0	35.462	20.808	-10.406	0.2	0.0	179.5	3.2	5.537	0.0	27.854	8.748	-1.0	37.4	0.0	63.45	3.83
4.31	4.787	99.432	91.026	24.585	-13.685	35.0	1.877	60.641	2.72	5.6	103.685	0.0	32.867	-7.988	29.0	0.0	95.514	2.86	6.287	0.0	96.588	23.496	-12.782	0.2	1.651	111.691	3.32	7.287	0.0	31.483	30.688	-1.788	35.2	0.0	129.999	3.43	6.725	0.0	94.276	10.709	-9.331	0.2	0.0	46.594	-1.0	5.6	0.0	0.0	0.0	0.0	0.6	1.089	9.493	3.72	6.1	99.432	92.961	9.402	-1.0	0.2	1.349	267.554	3.24	6.225	0.0	93.6	26.62	-11.533	31.8	0.0	132.227	3.67	6.35	0.0	35.463	20.662	-10.477	0.2	0.0	153.732	3.34	5.725	0.0	27.798	9.111	-1.0	37.4	1.651	78.561	4.08
4.24	5.35	121.764	90.713	24.367	-13.545	35.0	0.0	113.822	2.96	5.85	122.296	0.0	32.795	-8.059	29.0	0.0	95.901	2.85	6.412	0.0	96.624	24.295	-12.559	0.2	0.0	215.729	3.68	7.85	0.0	31.383	30.906	-2.047	35.2	1.182	229.678	3.43	7.037	0.0	94.276	11.291	-9.406	0.2	1.081	89.798	-1.0	6.475	0.0	0.0	0.0	0.0	0.6	0.0	97.257	3.96	6.725	120.701	92.944	9.038	-1.0	0.2	0.0	266.779	3.33	6.6	0.0	93.605	26.256	-11.627	31.8	0.0	167.391	3.72	6.975	0.0	35.435	21.171	-10.389	0.2	0.0	149.858	3.2	5.725	0.0	27.854	8.603	-1.0	37.4	2.07	87.57	4.01
4.14	5.537	124.954	90.051	24.658	-14.203	35.0	0.0	203.911	2.9	5.912	84.543	0.0	33.086	-8.101	29.0	1.391	96.579	2.91	6.975	0.0	96.602	24.004	-13.107	0.2	0.0	212.532	3.4	8.037	0.0	31.424	30.833	-2.333	35.2	1.651	185.699	3.54	7.162	0.0	94.306	11.073	-9.404	0.2	0.0	150.051	-1.0	6.475	0.0	0.0	0.0	0.0	0.6	1.542	204.492	4.08	6.85	122.296	92.936	9.184	-1.0	0.2	0.0	192.48	3.33	6.475	0.0	93.605	26.91	-11.572	31.8	0.0	222.704	3.93	7.412	0.0	35.423	20.517	-10.773	0.2	0.0	168.457	3.08	5.975	0.0	27.845	8.748	-1.0	37.4	1.274	144.045	4.24
