-1.0	11.287	96.773	48.147	25.312	-12.444	0.4	0.0	190.349	11.61	9.475	94.646	50.929	33.449	-22.647	40.6	1.056	259.514	10.66	9.912	0.0	53.767	25.239	-2.574	11.2	0.0	164.001	11.68	12.225	0.0	51.55	31.56	-8.813	0.0	2.112	147.533	11.79	11.912	0.0	53.084	10.782	-9.542	24.8	1.802	185.893	11.3	10.475	0.0	50.611	0.0	0.0	0.0	1.835	174.559	12.32	11.537	92.519	51.73	10.927	-25.98	19.0	1.617	145.498	11.12	10.787	0.0	55.09	27.637	-23.319	46.2	1.391	177.369	11.86	11.1	0.0	50.687	26.474	-1.0	0.0	0.0	151.02	12.28	11.975	0.0	46.764	11.872	-24.459	8.6	0.0	191.512	12.3
-1.0	11.287	96.773	46.649	25.675	-12.405	0.4	0.0	217.182	11.58	9.475	95.178	51.108	34.175	-21.955	40.6	1.55	284.216	10.8	9.912	0.0	52.491	25.094	-2.73	11.2	0.0	166.713	11.72	12.475	0.0	52.893	30.979	-8.845	0.0	1.902	173.106	11.9	11.787	0.0	52.979	11.654	-9.54	24.8	1.844	185.893	11.06	10.162	0.0	52.012	0.0	0.0	0.0	1.978	168.844	12.21	11.537	94.646	50.888	11.436	-26.568	19.0	0.0	166.713	11.22	10.787	0.0	52.913	26.91	-23.438	46.2	0.0	154.507	12.06	11.287	0.0	48.737	26.111	-28.145	0.0	0.0	169.232	12.24	11.85	0.0	50.277	11.799	-24.171	8.6	0.0	210.304	11.98
-1.0	11.1	94.115	48.475	25.021	-12.411	0.4	0.964	197.518	11.52	9.475	93.583	52.986	33.739	-22.07	40.6	1.224	259.514	11.08	9.912	0.0	50.918	25.312	-3.003	11.2	0.0	170.975	11.86	12.725	0.0	51.666	31.124	-8.876	0.0	0.0	185.893	11.68	11.85	0.0	52.706	11.291	-9.526	24.8	1.676	187.249	10.83	10.162	0.0	52.283	0.0	0.0	0.0	2.062	162.644	11.98	11.35	93.051	55.126	10.637	-26.143	19.0	1.978	182.987	11.03	10.725	0.0	54.24	27.201	-23.535	46.2	1.684	157.898	11.95	11.037	0.0	49.621	25.748	-1.0	0.0	0.0	167.585	12.27	11.975	0.0	46.763	12.017	-24.337	8.6	1.575	205.655	11.93
-1.0	11.287	85.075	48.475	25.312	-12.366	0.4	0.0	218.732	11.74	9.475	88.266	50.302	34.538	-23.58	40.6	0.0	243.24	10.72	9.6	0.0	53.024	24.876	-2.859	11.2	2.053	179.79	11.36	11.975	0.0	53.295	30.761	-8.743	0.0	0.0	159.157	11.64	11.662	0.0	52.73	11.508	-9.523	24.8	0.0	174.656	10.76	10.162	0.0	52.031	0.0	0.0	0.0	0.0	144.723	11.97	11.287	86.139	54.556	10.855	-28.038	19.0	0.0	180.372	10.96	10.662	0.0	54.947	27.056	-23.395	46.2	1.852	153.345	11.78	10.912	0.0	50.983	26.474	-28.301	0.0	2.02	161.482	12.25	12.162	0.0	49.969	11.654	-24.527	8.6	1.249	221.444	12.11
-1.0	11.037	76.568	48.802	25.094	-12.48	0.4	1.106	242.465	11.68	9.35	81.885	51.367	34.03	-21.461	40.6	1.785	242.756	10.75	9.662	0.0	52.817	24.295	-2.88	11.2	0.0	191.705	11.59	12.162	0.0	52.572	31.342	-8.795	0.0	0.0	149.954	11.76	11.787	0.0	52.17	11.145	-9.533	24.8	1.969	184.246	11.18	10.162	0.0	49.55	0.0	0.0	0.0	0.0	165.163	12.0	11.287	76.568	53.477	10.709	-26.236	19.0	1.961	159.835	10.98	10.537	0.0	54.651	27.201	-23.589	46.2	1.869	165.357	12.0	10.975	0.0	49.38	25.966	-28.328	0.0	2.02	136.78	12.14	11.912	0.0	47.343	11.799	-24.314	8.6	0.0	209.142	11.78
-1.0	10.6	69.124	52.991	25.021	-12.133	0.4	1.575	178.531	11.46	9.162	70.187	52.886	34.393	-21.067	40.6	2.036	233.844	10.92	9.475	0.0	51.658	25.167	-3.429	11.2	0.0	170.297	11.47	11.787	0.0	54.033	31.705	-8.889	0.0	2.045	176.4	11.55	11.6	0.0	54.645	11.799	-9.522	24.8	0.0	202.942	11.15	10.162	0.0	50.621	0.0	0.0	0.0	1.693	175.044	12.19	11.225	69.124	50.023	11.145	-25.978	19.0	0.0	171.75	11.11	10.537	0.0	53.32	27.273	-25.832	46.2	1.827	150.148	12.04	10.85	0.0	47.706	26.474	-28.172	0.0	1.751	139.202	12.28	11.662	0.0	45.597	11.799	-24.224	8.6	0.939	186.087	12.04
-1.0	10.287	67.528	52.615	25.239	-12.23	0.4	1.425	168.263	11.52	9.1	66.465	51.375	34.538	-21.049	40.6	1.911	276.563	10.46	9.162	0.0	53.017	25.312	-2.902	11.2	0.0	163.71	11.37	11.787	0.0	53.447	31.56	-8.72	0.0	0.0	187.346	11.66	11.537	0.0	53.549	11.508	-9.664	24.8	1.793	183.859	10.74	9.85	0.0	52.936	0.0	0.0	0.0	1.944	161.094	12.21	11.35	67.528	51.102	10.346	-26.261	19.0	2.112	208.754	11.1	10.475	0.0	53.439	27.056	-23.213	46.2	1.76	197.13	12.06	10.85	0.0	47.833	26.111	-1.0	0.0	0.0	145.983	11.96	11.225	0.0	49.9	11.944	-24.188	8.6	0.0	178.24	11.88
-1.0	10.537	70.719	49.187	25.82	-12.235	0.4	1.165	223.188	11.43	8.975	68.592	51.271	34.248	-20.351	40.6	1.819	255.639	10.74	9.537	0.0	52.574	25.094	-2.915	11.2	0.0	202.942	11.57	12.162	0.0	51.535	30.906	-8.747	0.0	2.129	153.539	11.58	11.537	0.0	52.934	11.363	-9.514	24.8	0.0	210.207	10.8	9.85	0.0	51.976	0.0	0.0	0.0	1.617	170.007	12.19	11.287	70.187	53.413	10.201	-26.47	19.0	0.0	189.284	11.11	10.162	0.0	53.41	27.201	-23.461	46.2	2.036	175.334	12.12	11.037	0.0	47.997	26.184	-28.146	0.0	1.668	150.051	11.92	11.287	0.0	49.864	11.726	-24.331	8.6	1.86	195.968	12.1
-1.0	10.662	68.592	49.72	25.021	-12.257	0.4	1.617	227.935	11.32	9.037	68.06	53.32	34.175	-20.153	40.6	0.0	243.628	11.1	9.662	0.0	50.4	25.239	-2.88	11.2	2.062	233.553	12.03	12.287	0.0	48.64	31.415	-8.83	0.0	2.087	199.455	11.54	11.35	0.0	52.534	11.799	-9.496	24.8	1.534	186.281	11.2	10.037	0.0	50.567	0.0	0.0	0.0	1.592	176.594	12.1	11.287	70.719	52.886	10.419	-26.47	19.0	1.994	175.334	11.21	10.35	0.0	53.364	26.838	-23.525	46.2	1.785	216.117	12.06	11.037	0.0	47.896	26.184	-28.146	0.0	1.575	161.773	11.86	11.412	0.0	49.671	11.799	-24.255	8.6	1.006	191.705	12.0
-1.0	10.6	65.402	48.891	25.748	-12.609	0.4	1.408	237.428	11.44	8.975	65.402	50.477	34.321	-18.582	40.6	1.936	255.252	10.88	9.475	0.0	51.074	24.876	-3.124	11.2	0.0	198.583	11.53	12.037	0.0	52.745	30.833	-8.77	0.0	1.961	172.331	11.71	11.412	0.0	52.71	11.218	-9.519	24.8	1.693	195.58	11.18	10.162	0.0	50.104	0.0	0.0	0.0	1.349	172.622	12.3	11.225	66.997	49.605	10.492	-27.132	19.0	0.0	181.243	11.28	10.287	0.0	52.74	26.983	-23.267	46.2	1.668	212.629	12.04	10.787	0.0	48.081	26.184	-1.0	0.0	1.743	165.744	11.84	11.412	0.0	47.899	11.654	-24.376	8.6	1.659	206.042	12.13
