9.6	16.163	626.898	53.165	25.021	-13.127	34.8	0.913	220.766	8.26	15.1	648.167	53.064	33.739	-9.442	28.8	0.0	273.463	8.37	15.225	0.0	48.78	24.731	-9.423	13.6	1.45	203.717	10.57	23.413	0.0	44.535	31.051	-10.328	35.0	0.0	198.583	9.47	16.475	0.0	52.937	10.782	-10.477	0.0	2.12	210.692	10.38	12.6	0.0	45.208	0.0	0.0	0.2	1.961	205.267	10.47	15.475	651.358	44.998	10.782	-29.906	0.0	1.743	188.605	9.18	13.6	0.0	49.132	26.62	-14.056	31.6	1.19	218.248	9.96	16.225	0.0	44.273	24.295	-29.433	0.0	0.0	178.919	10.44	24.1	0.0	49.483	10.927	-33.269	37.2	1.483	203.717
9.77	16.85	618.391	51.5	25.966	-13.308	34.8	0.0	254.768	8.28	15.412	651.889	55.38	33.667	-9.632	28.8	0.0	265.908	8.08	15.287	0.0	52.44	24.44	-9.692	13.6	1.433	217.57	10.84	23.038	0.0	48.268	30.833	-8.6	35.0	0.0	194.805	9.65	16.475	0.0	53.921	11.363	-10.46	0.0	0.0	205.267	10.21	12.537	0.0	49.882	0.0	0.0	0.2	0.0	198.486	10.52	14.1	632.216	48.66	10.274	-29.153	0.0	0.0	190.543	9.18	12.037	0.0	51.872	26.474	-13.685	31.6	0.0	214.567	9.86	14.975	0.0	45.836	24.949	-28.853	0.0	0.0	155.476	10.04	23.475	0.0	49.061	10.637	-32.32	37.2	0.0	208.658
10.39	18.538	638.596	50.09	25.167	-13.665	34.8	1.391	219.604	8.66	16.413	660.397	49.675	33.376	-9.788	28.8	0.0	264.261	8.15	15.35	0.0	47.705	24.15	-9.459	13.6	0.939	221.154	11.3	22.788	0.0	44.432	30.906	-10.266	35.0	1.483	225.61	9.36	16.538	0.0	48.54	11.363	-10.436	0.0	0.0	214.567	10.13	12.162	0.0	48.208	0.0	0.0	0.2	1.031	214.47	10.6	14.037	644.445	46.711	10.274	-29.349	0.0	0.0	180.856	8.76	12.537	0.0	51.209	26.765	-14.114	31.6	0.0	230.066	9.72	14.475	0.0	46.445	24.15	-28.863	0.0	0.0	158.576	10.32	22.475	0.0	48.356	11.073	-32.581	37.2	0.0	303.202
10.28	18.163	638.065	48.815	24.585	-13.842	34.8	2.112	278.113	8.68	15.85	673.158	50.075	33.376	-9.722	28.8	0.0	289.738	8.36	15.787	0.0	49.054	24.876	-9.531	13.6	0.964	196.355	10.94	25.163	0.0	46.377	31.197	-10.682	35.0	0.0	187.443	9.56	16.85	0.0	49.12	11.363	-10.495	0.0	0.0	242.078	9.87	12.412	0.0	46.776	0.0	0.0	0.2	0.972	205.655	10.6	14.912	653.484	44.127	11.073	-29.754	0.0	0.0	189.671	9.3	13.412	0.0	49.178	26.474	-14.531	31.6	0.0	245.371	9.94	15.725	0.0	45.94	24.731	-29.439	0.0	0.0	142.495	10.03	23.538	0.0	43.742	11.145	-33.766	37.2	1.71	225.707
9.96	18.725	639.128	45.503	25.312	-14.011	34.8	1.835	221.541	8.22	15.475	689.11	48.238	33.521	-9.685	28.8	0.0	254.477	8.41	15.912	0.0	46.281	24.222	-9.404	13.6	1.416	224.641	10.38	23.913	0.0	43.72	30.833	-10.441	35.0	1.332	230.066	9.94	17.85	0.0	46.691	10.782	-10.641	0.0	1.458	216.504	10.18	12.475	0.0	46.283	0.0	0.0	0.2	0.0	186.862	10.71	14.725	660.929	43.886	11.0	-29.667	0.0	1.994	187.056	9.3	13.037	0.0	48.378	26.474	-17.04	31.6	0.0	230.356	9.88	15.537	0.0	45.179	24.44	-29.231	0.0	0.0	148.211	10.46	25.288	0.0	45.564	10.637	-35.301	37.2	1.425	222.994
10.27	18.788	624.772	51.234	25.239	-13.678	34.8	1.24	255.252	8.68	15.537	621.581	49.311	33.376	-9.685	28.8	1.701	268.814	8.59	17.1	0.0	46.086	24.585	-9.675	13.6	1.986	234.909	11.56	25.538	0.0	46.706	31.705	-9.393	35.0	1.048	190.349	9.84	16.6	0.0	48.942	10.927	-10.404	0.0	1.483	209.917	10.37	13.662	0.0	41.994	0.0	0.0	0.2	1.802	232.294	10.92	15.35	646.04	46.061	10.346	-30.298	0.0	0.0	189.671	9.55	13.1	0.0	46.33	26.547	-14.007	31.6	0.0	247.405	9.89	16.35	0.0	44.264	24.876	-29.735	0.0	0.0	187.54	10.85	24.85	0.0	45.486	10.927	-34.024	37.2	1.115	209.529
10.2	17.538	637.001	50.554	25.167	-13.138	34.8	0.0	247.018	8.86	17.163	667.841	50.859	33.449	-9.937	28.8	0.0	272.592	8.48	16.475	0.0	48.917	24.585	-9.678	13.6	1.165	241.206	10.91	25.038	0.0	46.625	30.761	-10.719	35.0	0.0	184.731	9.78	17.35	0.0	47.511	11.218	-10.61	0.0	1.676	175.044	10.46	13.287	0.0	45.344	0.0	0.0	0.2	1.408	197.518	11.08	16.413	671.563	43.866	10.927	-30.705	0.0	0.0	168.36	9.68	13.537	0.0	50.301	26.62	-13.155	31.6	1.006	237.428	10.14	17.35	0.0	42.544	24.585	-1.0	0.0	0.0	201.78	10.43	24.225	0.0	45.308	10.782	-33.632	37.2	1.232	258.255
10.17	18.1	632.747	48.522	26.184	-13.697	34.8	1.785	235.878	8.42	16.1	670.499	48.94	33.449	-9.777	28.8	0.0	254.864	8.44	17.413	0.0	48.973	25.021	-9.761	13.6	2.087	236.169	11.06	26.538	0.0	44.023	31.124	-9.91	35.0	1.651	190.833	9.9	17.663	0.0	49.227	11.436	-10.68	0.0	1.601	222.704	10.04	13.725	0.0	43.33	0.0	0.0	0.2	0.0	207.979	10.72	15.475	668.904	42.931	10.201	-30.247	0.0	0.0	174.656	9.45	13.975	0.0	49.229	26.402	-14.08	31.6	0.0	226.966	9.96	16.475	0.0	43.702	24.876	-29.551	0.0	0.0	178.434	10.66	25.038	0.0	46.499	11.073	-34.431	37.2	1.249	232.778
10.62	18.663	639.66	50.366	25.603	-14.851	34.8	2.062	248.084	8.61	15.85	659.333	48.873	33.449	-9.731	28.8	0.0	264.551	8.42	16.538	0.0	47.152	24.658	-9.63	13.6	0.0	217.279	10.89	25.038	0.0	42.309	31.487	-10.634	35.0	0.0	190.059	9.94	17.413	0.0	45.123	11.145	-10.748	0.0	2.053	211.37	10.52	13.912	0.0	47.45	0.0	0.0	0.2	1.525	194.03	10.98	15.912	669.968	43.79	11.0	-30.459	0.0	0.0	196.355	9.46	13.912	0.0	49.721	26.547	-14.121	31.6	1.19	214.179	10.36	16.85	0.0	45.552	24.731	-29.976	0.0	0.0	182.309	10.74	24.538	0.0	44.967	10.419	-34.111	37.2	1.827	230.647
10.28	18.663	639.128	49.892	25.094	-13.692	34.8	1.534	248.955	8.56	14.6	671.031	50.272	32.577	-9.585	28.8	0.0	277.241	8.37	16.85	0.0	47.177	24.876	-9.696	13.6	1.098	233.359	10.76	25.6	0.0	43.446	31.633	-9.52	35.0	0.0	175.431	9.69	17.225	0.0	47.096	10.927	-10.652	0.0	1.307	210.304	10.41	13.1	0.0	43.723	0.0	0.0	0.2	0.0	192.771	10.71	14.162	588.615	45.311	10.782	-1.0	0.0	0.0	193.546	9.49	13.037	0.0	47.164	26.474	-13.477	31.6	0.0	228.71	10.24	14.287	0.0	44.306	24.731	-28.307	0.0	0.0	148.308	10.98	25.35	0.0	46.821	10.419	-1.0	37.2	1.215	219.216
