9.6	6.912	1.595	70.927	25.53	-8.455	1.2	0.0	214.567	8.76	7.35	0.532	78.93	35.047	-13.174	12.2	0.0	234.716	8.56	7.412	0.0	80.498	26.838	-8.959	31.8	1.416	202.942	8.74	7.787	0.0	83.714	33.013	-1.879	28.0	0.922	189.38	8.7	8.162	0.0	78.769	13.034	-8.514	4.4	1.182	200.52	8.22	7.412	0.0	79.327	0.0	0.0	26.2	0.0	176.981	9.39	7.725	1.595	80.562	12.526	-16.116	48.2	0.0	174.559	8.6	7.85	0.0	78.624	27.782	-22.7	19.8	1.969	190.833	9.45	7.6	0.0	74.882	25.675	-26.576	26.0	0.0	170.394	8.33	7.6	0.0	83.712	18.338	-9.506	37.4	1.953	220.669	9.52
9.79	6.975	2.127	70.566	25.82	-8.454	1.2	0.0	196.646	8.86	7.412	2.659	77.963	35.701	-12.876	12.2	1.073	254.283	8.6	7.412	0.0	80.386	27.201	-8.966	31.8	0.0	213.404	9.32	8.225	0.0	77.638	33.086	-2.022	28.0	0.0	210.692	8.74	7.912	0.0	78.975	13.034	-8.485	4.4	1.617	209.529	8.18	7.537	0.0	79.709	0.0	0.0	26.2	0.0	205.848	9.34	7.725	0.0	81.133	12.453	-15.641	48.2	1.349	157.898	8.7	7.975	0.0	78.151	27.346	-22.171	19.8	0.0	202.07	9.35	7.912	0.0	75.475	25.603	-26.071	26.0	0.0	162.741	9.08	7.6	0.0	75.774	18.192	-9.478	37.4	0.0	245.952	9.48
10.2	6.912	1.595	68.903	25.82	-8.519	1.2	0.0	247.115	8.81	7.35	0.0	77.354	35.483	-13.017	12.2	1.089	283.441	8.51	7.35	0.0	81.139	26.983	-8.917	31.8	2.02	218.441	9.4	8.225	0.0	78.104	33.158	-2.321	28.0	1.249	208.948	8.73	7.975	0.0	78.85	12.961	-8.476	4.4	1.148	203.911	8.36	7.6	0.0	78.621	0.0	0.0	26.2	1.232	201.199	9.54	7.975	1.063	79.618	12.308	-15.542	48.2	1.14	175.916	8.56	7.725	0.0	79.304	27.273	-22.093	19.8	0.0	216.504	9.37	7.787	0.0	75.453	26.184	-25.919	26.0	0.0	181.631	8.93	7.662	0.0	77.803	18.047	-9.514	37.4	0.0	239.268	9.53
10.86	6.725	1.595	65.271	25.457	-8.426	1.2	1.433	197.421	9.07	7.6	0.532	75.95	35.41	-13.061	12.2	0.0	245.177	8.82	7.35	0.0	77.705	27.056	-8.896	31.8	1.785	233.359	9.55	8.162	0.0	76.075	33.303	-2.039	28.0	0.0	214.954	9.32	7.975	0.0	73.387	13.107	-8.501	4.4	0.0	219.991	9.02	7.725	0.0	72.652	0.0	0.0	26.2	0.972	204.008	9.9	7.912	1.063	76.25	11.654	-15.378	48.2	1.366	175.431	8.76	7.912	0.0	77.018	27.201	-22.265	19.8	0.0	235.878	9.54	7.85	0.0	73.302	26.111	-25.512	26.0	0.0	158.673	9.04	7.662	0.0	76.297	18.047	-9.476	37.4	0.0	269.104	10.09
10.48	6.975	0.0	66.2	25.457	-8.478	1.2	1.76	200.23	8.88	7.35	0.532	76.968	36.064	-13.017	12.2	0.0	271.817	8.58	7.412	0.0	79.871	27.346	-8.91	31.8	1.148	208.367	9.66	8.287	0.0	75.207	33.303	-2.117	28.0	0.972	208.173	9.18	8.037	0.0	74.75	12.526	-8.508	4.4	0.0	218.441	9.07	7.662	0.0	72.948	0.0	0.0	26.2	0.0	212.92	10.18	8.1	1.595	73.897	12.235	-14.982	48.2	0.0	175.334	8.86	8.037	0.0	75.703	27.201	-22.76	19.8	2.053	266.489	9.68	7.662	0.0	72.548	25.893	-25.444	26.0	0.0	183.181	9.12	7.6	0.0	75.325	18.047	-9.468	37.4	1.701	243.434	10.15
10.7	7.1	1.595	64.714	25.82	-8.452	1.2	2.045	279.179	9.22	7.6	0.532	73.884	35.12	-13.061	12.2	1.048	291.191	8.82	7.412	0.0	77.705	26.692	-8.973	31.8	1.617	205.267	9.7	8.162	0.0	74.754	33.303	-2.039	28.0	1.106	212.532	9.32	7.912	0.0	73.362	12.671	-8.494	4.4	0.0	205.655	9.08	7.6	0.0	72.429	0.0	0.0	26.2	0.0	247.696	10.21	8.037	0.0	73.851	12.235	-15.865	48.2	0.0	191.221	8.92	8.037	0.0	75.36	27.201	-22.76	19.8	0.0	250.796	9.76	7.787	0.0	72.25	26.038	-24.718	26.0	0.0	155.573	9.16	7.412	0.0	75.027	18.483	-9.444	37.4	1.726	313.761	10.4
10.82	6.85	0.0	63.755	25.239	-8.48	1.2	2.036	290.416	9.19	7.6	7.444	74.393	35.338	-12.959	12.2	0.0	229.485	8.83	7.412	0.0	77.408	26.765	-8.917	31.8	1.056	235.394	9.56	7.975	0.0	75.722	33.086	-1.68	28.0	0.0	193.643	9.35	7.725	0.0	72.874	12.744	-8.464	4.4	1.718	220.669	9.2	7.6	0.0	71.746	0.0	0.0	26.2	1.718	202.07	10.23	8.1	1.063	73.414	12.235	-15.8	48.2	0.0	184.149	9.02	8.037	0.0	74.436	26.838	-22.988	19.8	2.095	209.917	9.66	7.662	0.0	72.335	26.91	-25.227	26.0	0.0	155.089	9.01	7.412	0.0	76.518	18.338	-9.454	37.4	1.751	241.303	9.94
10.55	7.162	1.063	64.688	25.53	-8.5	1.2	1.257	249.827	9.06	7.412	0.0	75.313	34.829	-13.028	12.2	0.0	243.531	8.74	7.35	0.0	78.21	26.91	-8.896	31.8	0.0	231.616	9.54	8.225	0.0	76.225	33.086	-1.76	28.0	0.0	202.167	9.28	7.6	0.0	73.25	12.453	-8.558	4.4	0.0	202.555	8.95	7.537	0.0	72.612	0.0	0.0	26.2	1.877	213.017	10.02	8.162	1.063	74.536	11.872	-15.582	48.2	0.0	198.292	9.25	8.037	0.0	72.567	26.838	-22.645	19.8	0.0	239.365	9.56	7.787	0.0	73.461	26.256	-26.025	26.0	0.0	152.473	9.08	7.725	0.0	75.571	18.047	-9.503	37.4	0.0	250.021	10.12
10.42	7.162	1.595	65.803	25.385	-8.524	1.2	0.0	218.441	9.06	7.35	0.0	75.516	35.192	-12.915	12.2	0.0	250.118	9.21	7.537	0.0	73.882	26.765	-8.946	31.8	1.332	234.909	9.68	8.225	0.0	74.39	32.867	-0.302	28.0	1.383	201.295	9.44	7.725	0.0	72.056	13.107	-8.564	4.4	0.0	218.829	8.77	7.35	0.0	74.179	0.0	0.0	26.2	0.93	196.743	10.16	8.037	1.063	73.27	11.726	-15.479	48.2	1.14	189.574	9.07	7.912	0.0	74.189	27.491	-23.062	19.8	0.0	201.295	9.6	7.725	0.0	72.637	25.748	-25.896	26.0	1.24	157.607	9.15	7.35	0.0	74.718	18.192	-9.437	37.4	0.0	248.277	9.96
10.52	7.1	0.0	66.29	25.603	-8.493	1.2	0.0	217.085	8.95	7.1	0.0	76.43	35.192	-13.076	12.2	0.0	261.064	8.78	7.35	0.0	77.92	27.128	-8.903	31.8	1.048	219.604	9.68	8.1	0.0	74.39	33.594	-2.018	28.0	0.0	200.23	8.95	7.725	0.0	76.354	12.816	-8.572	4.4	0.0	196.258	8.99	7.725	0.0	72.568	0.0	0.0	26.2	0.0	208.561	9.72	7.912	2.127	76.794	11.799	-15.453	48.2	0.0	176.206	9.08	7.85	0.0	74.088	26.62	-22.472	19.8	2.137	221.057	9.62	7.725	0.0	72.615	27.056	-25.896	26.0	0.0	144.433	9.08	7.537	0.0	74.781	18.047	-9.489	37.4	1.609	242.756	10.24
10.18	6.975	1.595	66.943	25.53	-8.47	1.2	0.0	211.273	8.92	7.412	0.0	76.449	34.974	-13.079	12.2	0.0	251.765	8.72	7.35	0.0	78.453	27.419	-8.91	31.8	2.02	201.005	9.79	8.35	0.0	73.715	33.013	-2.063	28.0	0.0	189.768	8.92	7.85	0.0	76.751	12.961	-8.57	4.4	1.056	192.48	9.04	7.6	0.0	71.373	0.0	0.0	26.2	0.0	252.443	10.25	7.975	1.063	72.004	12.235	-15.243	48.2	0.0	169.91	8.86	7.912	0.0	75.576	27.491	-22.72	19.8	2.078	283.054	9.42	7.662	0.0	74.311	25.966	-25.767	26.0	0.0	168.36	9.09	7.537	0.0	74.987	18.12	-9.498	37.4	0.0	230.356	9.88
10.3	7.037	2.127	66.965	25.893	-8.541	1.2	2.07	190.93	8.92	7.35	0.0	76.65	35.338	-12.915	12.2	0.0	241.593	8.58	7.225	0.0	79.259	27.201	-8.881	31.8	0.0	204.395	8.89	7.662	0.0	80.984	33.521	-1.764	28.0	0.0	181.147	9.07	7.787	0.0	74.779	12.671	-8.563	4.4	0.0	213.695	8.46	7.412	0.0	76.804	0.0	0.0	26.2	0.0	175.431	9.72	7.787	0.532	77.523	12.09	-15.502	48.2	0.0	170.007	8.66	7.725	0.0	77.322	26.91	-22.546	19.8	1.852	164.872	9.5	7.662	0.0	73.579	25.748	-25.979	26.0	0.955	167.585	8.84	7.6	0.0	78.008	18.338	-9.468	37.4	2.095	233.553	9.77
10.14	6.975	1.595	67.4	25.893	-8.486	1.2	0.0	211.661	8.9	7.35	2.659	76.747	35.483	-12.966	12.2	0.0	280.826	8.66	7.225	0.0	78.736	27.056	-8.895	31.8	2.02	194.418	9.4	7.975	0.0	76.953	32.94	-1.94	28.0	0.0	209.336	8.52	7.35	0.0	79.271	12.961	-8.488	4.4	1.425	206.236	8.58	7.35	0.0	76.05	0.0	0.0	26.2	0.0	214.179	9.45	7.912	0.0	79.671	12.598	-14.943	48.2	0.0	202.555	8.94	7.975	0.0	75.288	27.273	-22.626	19.8	1.927	222.704	9.46	7.6	0.0	73.881	26.402	-25.744	26.0	0.0	213.404	8.92	7.412	0.0	77.202	18.192	-9.454	37.4	1.668	276.079	10.19
