-1.0	6.35	3.19	0.0	25.603	-8.525	26.0	0.0	234.134	8.4	6.662	3.722	83.446	34.684	-15.045	11.2	0.93	214.082	8.55	6.975	0.0	83.974	27.273	-1.794	31.2	0.0	223.479	9.72	7.975	0.0	77.748	33.158	-2.386	26.2	0.0	202.845	8.93	8.975	0.0	80.168	14.705	-8.832	3.0	1.902	199.067	9.31	7.412	0.0	74.315	0.0	0.0	24.8	0.0	221.929	10.22	7.6	3.722	77.101	13.688	-12.305	46.6	1.617	182.6	9.2	8.037	0.0	76.382	27.491	-26.64	18.4	1.71	233.553	9.42	7.287	0.0	77.158	27.056	-24.434	24.8	1.19	162.644	8.86	7.162	0.0	82.915	20.081	-16.659	35.8	1.131	229.291
-1.0	5.787	2.659	80.289	26.184	-8.44	26.0	0.0	218.054	8.12	6.037	3.19	85.243	34.611	-14.848	11.2	1.944	266.779	8.38	6.975	0.0	84.842	27.346	-1.685	31.2	1.693	222.994	9.08	7.6	0.0	83.392	32.722	-2.405	26.2	1.559	209.045	8.68	9.225	0.0	81.969	15.214	-8.862	3.0	1.291	217.666	8.7	7.287	0.0	78.176	0.0	0.0	24.8	1.156	207.108	9.6	7.537	2.127	81.385	12.744	-12.126	46.6	0.0	189.574	9.04	8.037	0.0	78.25	26.91	-26.64	18.4	0.0	221.832	9.14	7.287	0.0	78.865	26.983	-24.545	24.8	1.575	167.585	8.66	6.85	0.0	84.397	20.299	-16.674	35.8	0.939	248.665
-1.0	5.912	0.0	99.968	26.111	-8.446	26.0	0.0	207.979	8.01	6.162	1.595	85.446	34.902	-15.09	11.2	1.643	235.878	7.93	6.787	0.0	87.585	27.201	-1.587	31.2	0.0	215.632	9.5	7.912	0.0	79.609	33.667	-2.549	26.2	0.0	224.254	8.29	9.037	0.0	84.006	14.85	-8.831	3.0	0.0	211.079	8.66	7.162	0.0	78.908	0.0	0.0	24.8	0.0	209.142	9.7	7.35	1.595	81.141	12.816	-11.82	46.6	0.0	184.343	8.56	7.662	0.0	81.487	27.346	-26.701	18.4	1.022	224.641	9.15	7.1	0.0	78.991	27.201	-24.701	24.8	1.006	171.556	8.16	6.725	0.0	88.269	20.372	-16.646	35.8	0.0	263.68
-1.0	5.912	12.761	90.604	26.692	-8.407	26.0	0.0	194.127	8.02	6.1	0.532	85.034	34.829	-15.529	11.2	1.71	237.428	8.16	6.787	0.0	86.307	26.547	-1.695	31.2	0.0	213.792	9.48	7.725	0.0	79.923	32.795	-2.631	26.2	0.0	214.76	8.22	8.912	0.0	84.804	15.286	-8.824	3.0	1.307	228.71	8.53	7.037	0.0	79.957	0.0	0.0	24.8	0.0	203.717	9.76	7.35	1.595	80.815	12.889	-12.137	46.6	1.14	175.819	8.08	7.412	0.0	83.277	27.346	-25.888	18.4	1.668	227.741	9.16	7.225	0.0	78.944	25.893	-24.191	24.8	0.0	164.194	8.22	6.787	0.0	88.083	20.299	-16.32	35.8	0.0	262.517
-1.0	6.225	0.0	78.243	26.329	-8.418	26.0	1.24	193.836	8.2	6.412	0.532	84.242	34.829	-16.321	11.2	1.994	214.47	8.36	6.85	0.0	84.791	27.056	-1.68	31.2	0.0	214.47	8.98	7.412	0.0	84.356	32.65	-2.377	26.2	0.0	208.367	8.45	8.85	0.0	83.175	14.487	-8.817	3.0	1.684	211.079	8.3	6.975	0.0	81.835	0.0	0.0	24.8	0.0	224.544	9.62	7.412	1.063	82.112	12.744	-12.189	46.6	0.0	186.959	8.12	7.6	0.0	83.709	27.346	-26.677	18.4	0.0	218.635	9.04	7.225	0.0	79.704	26.184	-24.191	24.8	1.073	182.406	8.38	6.85	0.0	86.906	20.299	-16.251	35.8	1.073	233.941
-1.0	6.1	1.063	79.735	26.62	-8.389	26.0	1.416	209.142	8.12	5.975	0.0	84.502	34.756	-15.426	11.2	0.0	220.282	8.72	6.85	0.0	82.788	26.983	-1.824	31.2	0.0	190.833	8.84	7.6	0.0	85.415	32.94	-2.478	26.2	1.148	206.042	8.3	8.912	0.0	84.079	14.85	-8.84	3.0	1.567	217.957	8.17	6.725	0.0	81.853	0.0	0.0	24.8	0.0	204.008	9.33	7.1	0.0	83.616	12.526	-12.138	46.6	0.0	193.836	8.6	7.6	0.0	80.677	27.056	-26.876	18.4	0.0	220.766	8.92	6.975	0.0	80.287	27.346	-24.107	24.8	1.081	160.707	8.33	6.662	0.0	87.391	20.227	-15.964	35.8	0.0	227.353
-1.0	5.912	0.0	0.0	26.184	-8.384	26.0	0.0	196.743	8.22	6.35	0.532	84.06	34.756	-15.897	11.2	0.0	187.831	9.02	6.912	0.0	81.447	26.62	-1.665	31.2	1.852	200.811	9.26	7.725	0.0	82.937	32.867	-2.741	26.2	1.408	220.669	8.24	9.037	0.0	84.67	14.923	-8.871	3.0	1.156	227.353	8.09	7.037	0.0	83.209	0.0	0.0	24.8	0.93	216.891	9.53	7.537	0.532	83.213	13.397	-12.168	46.6	0.0	194.708	8.86	7.6	0.0	79.296	26.692	-26.166	18.4	0.0	222.219	9.05	7.162	0.0	79.853	27.056	-24.281	24.8	1.257	154.12	7.96	6.662	0.0	89.7	20.081	-15.884	35.8	0.0	245.274
-1.0	6.1	0.0	74.436	26.256	-8.332	26.0	0.0	166.132	8.18	6.037	1.595	84.004	34.611	-15.83	11.2	2.087	212.242	9.31	7.037	0.0	78.729	27.056	-1.851	31.2	1.224	211.079	8.87	7.6	0.0	85.469	33.158	-2.405	26.2	1.098	213.695	8.28	8.662	0.0	84.447	14.633	-8.778	3.0	0.0	224.738	8.38	7.037	0.0	81.35	0.0	0.0	24.8	0.0	216.117	9.76	7.412	1.595	81.179	13.252	-12.274	46.6	1.886	180.468	8.3	7.6	0.0	82.335	27.273	-26.876	18.4	0.0	234.716	9.21	7.225	0.0	79.102	25.675	-24.302	24.8	0.0	150.439	8.02	6.662	0.0	89.517	20.372	-15.647	35.8	0.0	238.59
-1.0	6.1	2.659	75.865	26.402	-8.542	26.0	1.14	177.659	8.34	6.287	0.0	83.714	34.974	-15.804	11.2	1.701	216.504	8.79	6.975	0.0	82.709	26.692	-1.685	31.2	1.408	179.984	8.95	7.35	0.0	84.885	32.286	-2.465	26.2	0.0	210.692	8.55	8.725	0.0	82.607	14.996	-8.786	3.0	0.0	214.082	8.59	7.1	0.0	79.531	0.0	0.0	24.8	1.777	204.492	9.86	7.537	0.0	79.59	13.107	-12.295	46.6	1.793	198.68	8.5	7.412	0.0	81.329	26.692	-26.405	18.4	0.0	222.51	9.29	6.975	0.0	78.03	26.474	-24.107	24.8	0.0	174.172	8.42	6.662	0.0	87.052	20.59	-15.57	35.8	0.0	217.763
-1.0	6.35	0.0	78.852	26.038	-8.432	26.0	0.0	189.187	8.46	6.162	0.0	83.366	34.321	-15.777	11.2	1.969	204.105	8.92	7.037	0.0	82.192	27.056	-1.706	31.2	1.768	197.518	9.12	7.725	0.0	83.756	32.722	-2.448	26.2	0.0	191.705	8.96	8.787	0.0	80.757	14.778	-8.793	3.0	0.0	209.917	8.54	7.037	0.0	79.935	0.0	0.0	24.8	2.028	198.486	9.44	7.537	1.063	83.382	12.961	-12.252	46.6	1.341	199.358	9.62	8.1	0.0	74.352	26.91	-25.927	18.4	1.961	216.117	9.31	6.912	0.0	78.059	26.038	-24.086	24.8	0.0	158.188	8.26	6.6	0.0	88.048	20.372	-15.328	35.8	0.0	218.829
-1.0	6.1	0.0	77.914	26.184	-8.444	26.0	1.358	172.816	8.18	5.975	0.532	84.516	34.974	-15.659	11.2	1.978	209.82	8.72	6.975	0.0	83.238	26.765	-1.758	31.2	1.517	203.523	9.02	7.6	0.0	84.389	32.577	-2.551	26.2	0.0	191.318	8.38	9.162	0.0	83.629	15.141	-8.839	3.0	0.0	196.549	8.84	7.037	0.0	78.107	0.0	0.0	24.8	1.936	196.743	9.5	7.35	1.063	83.206	12.816	-12.179	46.6	1.081	194.708	9.06	7.787	0.0	78.749	27.564	-26.131	18.4	0.0	218.345	9.32	7.225	0.0	78.459	26.91	-24.079	24.8	0.0	170.394	8.25	6.475	0.0	88.358	21.026	-15.453	35.8	0.0	216.117
-1.0	5.975	0.0	77.536	26.038	-8.438	26.0	0.0	172.719	8.14	6.037	0.532	84.739	34.611	-15.594	11.2	0.0	190.833	8.64	6.85	0.0	83.69	26.692	-1.752	31.2	1.634	190.93	9.14	7.6	0.0	83.666	32.867	-2.551	26.2	0.0	215.342	8.53	8.912	0.0	82.578	14.923	-8.808	3.0	0.0	209.917	8.8	6.975	0.0	78.717	0.0	0.0	24.8	0.0	206.43	9.54	7.1	0.532	81.372	13.325	-11.974	46.6	1.207	185.796	8.87	7.787	0.0	79.323	27.564	-25.705	18.4	0.0	221.832	9.44	7.1	0.0	77.663	26.038	-24.149	24.8	0.0	194.418	8.45	6.412	0.0	86.787	20.59	-15.214	35.8	0.0	206.042
-1.0	6.162	0.0	75.962	25.82	-8.412	26.0	0.0	186.184	8.34	5.912	0.0	83.503	34.974	-15.413	11.2	1.659	182.309	9.05	6.662	0.0	81.694	26.692	-1.726	31.2	0.989	210.111	9.02	7.412	0.0	84.832	33.231	-2.559	26.2	0.0	218.345	8.84	9.037	0.0	81.117	14.85	-8.807	3.0	0.0	192.771	8.46	7.1	0.0	80.694	0.0	0.0	24.8	1.827	214.857	9.82	7.6	3.722	80.804	13.325	-12.262	46.6	1.089	205.558	9.26	7.787	0.0	76.596	27.346	-26.339	18.4	1.86	227.741	9.24	6.787	0.0	78.813	26.184	-24.044	24.8	1.668	207.204	8.24	6.475	0.0	88.512	20.227	-15.686	35.8	2.095	236.653
-1.0	5.912	1.063	85.018	26.184	-8.492	26.0	1.425	194.321	8.14	6.162	0.0	85.04	35.047	-16.1	11.2	0.0	199.358	8.83	6.787	0.0	79.608	26.765	-1.984	31.2	1.14	182.309	8.74	7.35	0.0	86.63	33.158	-2.465	26.2	0.0	211.37	8.42	9.037	0.0	83.498	14.85	-8.799	3.0	0.0	233.844	8.31	6.85	0.0	81.19	0.0	0.0	24.8	1.877	207.979	9.42	7.225	0.532	83.424	13.397	-12.2	46.6	0.0	183.859	8.53	7.35	0.0	81.023	26.91	-25.225	18.4	1.542	231.131	9.1	6.85	0.0	79.766	26.038	-1.0	24.8	1.508	174.947	8.15	6.412	0.0	88.888	20.299	-15.751	35.8	0.0	217.86
-1.0	6.287	1.063	79.735	26.474	-8.441	26.0	1.651	190.059	7.98	6.1	1.063	85.462	34.974	-17.392	11.2	0.0	211.467	8.29	6.725	0.0	84.867	27.491	-1.711	31.2	1.76	201.005	8.41	7.287	0.0	88.666	32.65	-2.226	26.2	0.0	233.359	8.39	8.912	0.0	83.702	14.85	-8.768	3.0	1.048	222.607	8.26	7.037	0.0	82.516	0.0	0.0	24.8	0.0	205.655	9.45	7.287	0.532	83.597	13.107	-12.384	46.6	1.425	182.018	8.16	7.287	0.0	83.484	27.346	-25.631	18.4	1.534	231.616	9.05	6.85	0.0	79.804	26.91	-24.396	24.8	0.0	163.419	7.82	6.537	0.0	90.709	20.154	-15.857	35.8	0.0	258.546
-1.0	5.912	0.0	81.885	26.402	-8.506	26.0	1.115	188.121	7.86	6.037	2.127	86.051	34.611	-15.594	11.2	2.011	210.207	8.4	6.787	0.0	85.102	26.692	-1.876	31.2	1.81	191.608	8.58	7.287	0.0	87.588	32.722	-2.443	26.2	0.905	206.042	8.18	8.85	0.0	84.841	14.996	-8.785	3.0	0.0	215.632	8.34	6.6	0.0	80.956	0.0	0.0	24.8	0.0	192.771	9.3	7.162	0.0	83.609	12.671	-12.065	46.6	1.224	192.868	9.0	7.6	0.0	77.793	26.765	-25.637	18.4	1.483	232.391	9.01	6.662	0.0	79.575	27.056	-23.447	24.8	2.129	174.269	7.72	6.475	0.0	91.8	20.372	-16.005	35.8	0.0	253.702
-1.0	5.725	1.063	77.984	26.184	-8.433	26.0	0.0	185.699	7.67	5.662	0.0	86.958	34.829	-15.438	11.2	1.768	238.106	8.75	6.662	0.0	81.962	27.346	-2.227	31.2	1.131	203.33	8.36	7.35	0.0	88.786	32.795	-8.166	26.2	0.0	198.583	8.24	8.725	0.0	84.205	14.85	-8.786	3.0	0.0	218.732	8.09	6.662	0.0	83.021	0.0	0.0	24.8	1.936	207.592	8.95	7.162	1.063	86.864	13.107	-12.148	46.6	2.095	207.495	8.9	7.412	0.0	78.64	27.056	-25.782	18.4	1.743	238.881	8.82	6.85	0.0	80.968	26.983	-23.731	24.8	0.0	203.523	7.53	6.412	0.0	92.682	20.517	-16.575	35.8	0.0	236.265
-1.0	6.1	1.063	87.723	26.256	-8.459	26.0	0.0	201.78	7.73	5.85	0.0	86.452	34.756	-15.324	11.2	0.0	188.702	8.33	6.662	0.0	84.086	27.201	-1.654	31.2	1.123	198.292	8.7	7.412	0.0	86.301	33.158	-2.631	26.2	0.0	222.607	8.02	8.6	0.0	85.541	14.996	-8.787	3.0	0.0	224.447	8.06	6.662	0.0	82.422	0.0	0.0	24.8	1.911	199.455	9.58	7.287	1.063	82.175	12.889	-12.21	46.6	1.894	204.492	8.66	7.412	0.0	79.62	27.273	-25.676	18.4	1.986	221.929	8.94	6.725	0.0	80.17	25.603	-24.023	24.8	0.0	159.545	7.87	6.35	0.0	90.722	20.59	-16.391	35.8	0.0	236.847
-1.0	6.412	0.532	0.0	26.256	-8.502	26.0	1.827	210.304	8.13	6.225	3.722	84.829	35.047	-15.555	11.2	0.0	219.41	8.29	6.475	0.0	85.029	26.62	-1.913	31.2	1.441	212.532	8.86	7.35	0.0	85.466	32.359	-2.574	26.2	0.0	205.655	8.48	8.725	0.0	83.229	14.996	-8.794	3.0	1.592	221.929	8.06	6.787	0.0	83.343	0.0	0.0	24.8	1.718	211.079	9.3	7.225	1.595	84.315	12.744	-12.2	46.6	1.735	188.605	8.08	7.287	0.0	83.371	26.983	-24.985	18.4	2.103	218.054	8.87	6.85	0.0	80.592	26.91	-23.396	24.8	0.0	164.001	7.59	6.6	0.0	92.635	20.299	-16.617	35.8	0.0	224.157
-1.0	5.975	0.0	81.976	26.038	-8.414	26.0	0.0	231.034	7.8	5.975	0.0	86.65	34.829	-15.503	11.2	1.827	243.24	7.9	6.6	0.0	87.891	27.346	-1.741	31.2	0.0	221.541	8.71	7.35	0.0	87.146	32.722	-2.61	26.2	0.0	202.555	8.14	8.787	0.0	85.615	14.705	-8.777	3.0	1.994	222.704	7.79	6.662	0.0	83.819	0.0	0.0	24.8	1.684	199.067	8.84	6.975	1.063	86.837	12.598	-12.607	46.6	0.0	188.218	8.2	7.35	0.0	83.446	27.056	-25.547	18.4	2.087	209.336	8.68	6.85	0.0	82.184	25.312	-24.065	24.8	1.676	167.197	8.03	6.787	0.0	90.198	20.444	-16.834	35.8	1.433	228.516
-1.0	5.787	1.063	93.572	25.82	-8.432	26.0	0.0	195.774	7.6	5.912	0.0	87.435	34.902	-15.413	11.2	2.011	224.641	7.79	6.6	0.0	88.554	27.056	-1.633	31.2	0.0	202.942	8.46	7.537	0.0	89.255	33.303	-2.675	26.2	1.022	215.342	7.92	8.725	0.0	86.43	14.85	-8.794	3.0	1.408	214.373	7.63	6.475	0.0	85.125	0.0	0.0	24.8	2.103	195.871	8.73	6.85	1.063	87.445	13.397	-12.139	46.6	2.129	181.921	7.98	7.037	0.0	85.001	26.765	-25.114	18.4	1.643	219.216	8.39	6.787	0.0	83.538	26.692	-23.933	24.8	1.911	173.881	7.69	6.412	0.0	92.345	20.227	-16.835	35.8	0.0	206.817
